analysis_subset,condition,base_condition,representation_budget,future_horizon,true_future_turn_move_label,pair_count,accuracy,accuracy_ci95_low,accuracy_ci95_high,accuracy_ci_unstable,cluster_count,mean_order_consistency_rate,mean_order_consistency_rate_ci95_low,mean_order_consistency_rate_ci95_high,mean_order_consistency_rate_ci_unstable
full,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,3,Clarification Request (Specific),4,0.5208333333333334,,,True,3,0.041666666666666664,,,True
full,raw_history_explicit_b256,raw_history_explicit,256,3,Clarification Request (Specific),4,0.5104166666666666,,,True,3,0.020833333333333332,,,True
full,raw_history_b256,raw_history,256,3,Correction / Challenge,1,0.5,,,True,1,0.0,,,True
full,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,3,Correction / Challenge,1,0.5,,,True,1,0.0,,,True
full,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,3,Correction / Challenge,1,0.5,,,True,1,0.0,,,True
full,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,3,Correction / Challenge,1,0.5,,,True,1,0.0,,,True
full,raw_history_explicit_b256,raw_history_explicit,256,3,Correction / Challenge,1,0.5,,,True,1,0.0,,,True
full,raw_history_b256,raw_history,256,1,Correction / Challenge,4,0.546875,,,True,2,0.09375,,,True
full,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,1,Correction / Challenge,4,0.53125,,,True,2,0.06249999999999999,,,True
full,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,1,Correction / Challenge,4,0.5260416666666666,,,True,2,0.05208333333333333,,,True
full,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,1,Correction / Challenge,2,0.5833333333333333,,,True,1,0.16666666666666666,,,True
full,raw_history_explicit_b256,raw_history_explicit,256,1,Correction / Challenge,4,0.5416666666666666,,,True,2,0.08333333333333333,,,True
full,raw_history_b256,raw_history,256,3,Topic Shift,1,0.5,,,True,1,0.0,,,True
full,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,3,Topic Shift,1,0.5,,,True,1,0.0,,,True
full,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,3,Topic Shift,1,0.5,,,True,1,0.0,,,True
full,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,3,Topic Shift,1,0.5,,,True,1,0.0,,,True
full,raw_history_explicit_b256,raw_history_explicit,256,3,Topic Shift,1,0.5,,,True,1,0.0,,,True
full,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,1,Topic Shift,4,0.5364583333333334,,,True,4,0.13541666666666666,,,True
full,raw_history_b256,raw_history,256,5,Agree / Align,2,0.53125,,,True,1,0.0625,,,True
full,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,5,Agree / Align,2,0.5104166666666667,,,True,1,0.020833333333333332,,,True
full,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,5,Agree / Align,2,0.5208333333333334,,,True,1,0.041666666666666664,,,True
full,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,5,Agree / Align,2,0.53125,,,True,1,0.0625,,,True
full,raw_history_explicit_b256,raw_history_explicit,256,5,Agree / Align,2,0.5520833333333333,,,True,1,0.10416666666666666,,,True
full,raw_history_b256,raw_history,256,5,Answer,3,0.5486111111111112,,,True,1,0.09722222222222221,,,True
full,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,5,Answer,3,0.5277777777777777,,,True,1,0.05555555555555555,,,True
full,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,5,Answer,3,0.5069444444444445,,,True,1,0.013888888888888888,,,True
full,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,5,Answer,3,0.5,,,True,1,0.0,,,True
full,raw_history_explicit_b256,raw_history_explicit,256,5,Answer,3,0.513888888888889,,,True,1,0.027777777777777776,,,True
full,raw_history_b256,raw_history,256,3,Answer,3,0.5208333333333334,,,True,1,0.041666666666666664,,,True
full,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,3,Answer,3,0.5277777777777778,,,True,1,0.05555555555555555,,,True
full,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,3,Answer,3,0.5,,,True,1,0.0,,,True
full,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,3,Answer,3,0.5277777777777778,,,True,1,0.05555555555555555,,,True
full,raw_history_explicit_b256,raw_history_explicit,256,3,Answer,3,0.5416666666666666,,,True,1,0.08333333333333333,,,True
assumption_eligible,raw_history_b256,raw_history,256,1,Assert / Elaborate,161,0.5626293995859214,0.5453262246621623,0.5806137547348484,False,24,0.12732919254658384,0.08800680922922366,0.1647554559281268,False
assumption_eligible,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,1,Assert / Elaborate,160,0.5588541666666667,0.5426025322146876,0.5761200903317303,False,24,0.11875,0.08475225532387765,0.1572766835567179,False
assumption_eligible,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,1,Assert / Elaborate,160,0.5407552083333333,0.526525242175857,0.5568196849446849,False,24,0.08359375,0.053795447232947234,0.11589927637721754,False
assumption_eligible,raw_history_explicit_b256,raw_history_explicit,256,1,Assert / Elaborate,160,0.558203125,0.5429585552197275,0.5746191660321087,False,24,0.11744791666666668,0.08546541692864236,0.1498632890080526,False
assumption_eligible,raw_history_b256,raw_history,256,3,Assert / Elaborate,74,0.5225225225225226,,,True,12,0.04842342342342342,,,True
assumption_eligible,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,3,Assert / Elaborate,74,0.5194256756756757,,,True,12,0.03885135135135134,,,True
assumption_eligible,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,3,Assert / Elaborate,74,0.5098536036036035,,,True,12,0.020833333333333336,,,True
assumption_eligible,raw_history_explicit_b256,raw_history_explicit,256,3,Assert / Elaborate,74,0.5182995495495496,,,True,12,0.0411036036036036,,,True
assumption_eligible,raw_history_b256,raw_history,256,1,Clarification Request (Specific),16,0.5455729166666667,,,True,10,0.1171875,,,True
assumption_eligible,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,1,Clarification Request (Specific),16,0.5442708333333334,,,True,10,0.08854166666666667,,,True
assumption_eligible,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,1,Clarification Request (Specific),16,0.5234375,,,True,10,0.05208333333333333,,,True
assumption_eligible,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,1,Clarification Request (Specific),14,0.5372023809523809,,,True,9,0.0744047619047619,,,True
assumption_eligible,raw_history_explicit_b256,raw_history_explicit,256,1,Clarification Request (Specific),16,0.53125,,,True,10,0.06770833333333333,,,True
assumption_eligible,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,1,Assert / Elaborate,122,0.5529371584699453,,,True,18,0.1092896174863388,,,True
assumption_eligible,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,3,Assert / Elaborate,62,0.5117607526881721,,,True,11,0.02620967741935484,,,True
assumption_eligible,raw_history_b256,raw_history,256,5,Assert / Elaborate,38,0.5164473684210527,,,True,8,0.04385964912280702,,,True
assumption_eligible,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,5,Assert / Elaborate,37,0.5197072072072071,,,True,8,0.03941441441441442,,,True
assumption_eligible,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,5,Assert / Elaborate,37,0.5112612612612611,,,True,8,0.02477477477477477,,,True
assumption_eligible,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,5,Assert / Elaborate,33,0.5119949494949496,,,True,8,0.023989898989898985,,,True
assumption_eligible,raw_history_explicit_b256,raw_history_explicit,256,5,Assert / Elaborate,37,0.5129504504504504,,,True,8,0.043918918918918914,,,True
assumption_eligible,raw_history_b256,raw_history,256,1,Topic Shift,6,0.48611111111111116,,,True,6,0.23611111111111113,,,True
assumption_eligible,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,1,Topic Shift,6,0.49652777777777785,,,True,6,0.17361111111111108,,,True
assumption_eligible,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,1,Topic Shift,6,0.47222222222222227,,,True,6,0.1388888888888889,,,True
assumption_eligible,raw_history_explicit_b256,raw_history_explicit,256,1,Topic Shift,6,0.5069444444444444,,,True,6,0.1388888888888889,,,True
assumption_eligible,raw_history_b256,raw_history,256,1,Agree / Align,20,0.5489583333333334,,,True,11,0.09791666666666668,,,True
assumption_eligible,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,1,Agree / Align,20,0.54375,,,True,11,0.0875,,,True
assumption_eligible,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,1,Agree / Align,20,0.5322916666666666,,,True,11,0.06458333333333333,,,True
assumption_eligible,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,1,Agree / Align,19,0.5285087719298246,,,True,10,0.05701754385964912,,,True
assumption_eligible,raw_history_explicit_b256,raw_history_explicit,256,1,Agree / Align,20,0.5302083333333333,,,True,11,0.060416666666666674,,,True
assumption_eligible,raw_history_b256,raw_history,256,1,Answer,7,0.550595238095238,,,True,5,0.10119047619047619,,,True
assumption_eligible,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,1,Answer,7,0.574404761904762,,,True,5,0.1488095238095238,,,True
assumption_eligible,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,1,Answer,7,0.5297619047619048,,,True,5,0.05952380952380952,,,True
assumption_eligible,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,1,Answer,5,0.5624999999999999,,,True,3,0.125,,,True
assumption_eligible,raw_history_explicit_b256,raw_history_explicit,256,1,Answer,7,0.5625,,,True,5,0.12499999999999999,,,True
assumption_eligible,raw_history_b256,raw_history,256,3,Agree / Align,5,0.5166666666666667,,,True,4,0.03333333333333333,,,True
assumption_eligible,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,3,Agree / Align,4,0.5104166666666666,,,True,4,0.020833333333333332,,,True
assumption_eligible,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,3,Agree / Align,4,0.5052083333333334,,,True,4,0.010416666666666666,,,True
assumption_eligible,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,3,Agree / Align,4,0.5260416666666667,,,True,4,0.05208333333333333,,,True
assumption_eligible,raw_history_explicit_b256,raw_history_explicit,256,3,Agree / Align,4,0.5104166666666666,,,True,4,0.020833333333333332,,,True
assumption_eligible,raw_history_b256,raw_history,256,5,Clarification Request (Specific),3,0.5,,,True,3,0.0,,,True
assumption_eligible,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,5,Clarification Request (Specific),3,0.5,,,True,3,0.0,,,True
assumption_eligible,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,5,Clarification Request (Specific),3,0.513888888888889,,,True,3,0.027777777777777776,,,True
assumption_eligible,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,5,Clarification Request (Specific),3,0.5069444444444445,,,True,3,0.013888888888888888,,,True
assumption_eligible,raw_history_explicit_b256,raw_history_explicit,256,5,Clarification Request (Specific),3,0.5,,,True,3,0.0,,,True
assumption_eligible,raw_history_b256,raw_history,256,3,Clarification Request (Specific),4,0.5364583333333334,,,True,3,0.07291666666666666,,,True
assumption_eligible,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,3,Clarification Request (Specific),4,0.5104166666666667,,,True,3,0.020833333333333332,,,True
assumption_eligible,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,3,Clarification Request (Specific),4,0.5052083333333334,,,True,3,0.010416666666666666,,,True
assumption_eligible,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,3,Clarification Request (Specific),4,0.5208333333333334,,,True,3,0.041666666666666664,,,True
assumption_eligible,raw_history_explicit_b256,raw_history_explicit,256,3,Clarification Request (Specific),4,0.5104166666666666,,,True,3,0.020833333333333332,,,True
assumption_eligible,raw_history_b256,raw_history,256,3,Correction / Challenge,1,0.5,,,True,1,0.0,,,True
assumption_eligible,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,3,Correction / Challenge,1,0.5,,,True,1,0.0,,,True
assumption_eligible,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,3,Correction / Challenge,1,0.5,,,True,1,0.0,,,True
assumption_eligible,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,3,Correction / Challenge,1,0.5,,,True,1,0.0,,,True
assumption_eligible,raw_history_explicit_b256,raw_history_explicit,256,3,Correction / Challenge,1,0.5,,,True,1,0.0,,,True
assumption_eligible,raw_history_b256,raw_history,256,1,Correction / Challenge,4,0.546875,,,True,2,0.09375,,,True
assumption_eligible,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,1,Correction / Challenge,4,0.53125,,,True,2,0.06249999999999999,,,True
assumption_eligible,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,1,Correction / Challenge,4,0.5260416666666666,,,True,2,0.05208333333333333,,,True
assumption_eligible,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,1,Correction / Challenge,2,0.5833333333333333,,,True,1,0.16666666666666666,,,True
assumption_eligible,raw_history_explicit_b256,raw_history_explicit,256,1,Correction / Challenge,4,0.5416666666666666,,,True,2,0.08333333333333333,,,True
assumption_eligible,raw_history_b256,raw_history,256,3,Topic Shift,1,0.5,,,True,1,0.0,,,True
assumption_eligible,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,3,Topic Shift,1,0.5,,,True,1,0.0,,,True
assumption_eligible,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,3,Topic Shift,1,0.5,,,True,1,0.0,,,True
assumption_eligible,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,3,Topic Shift,1,0.5,,,True,1,0.0,,,True
assumption_eligible,raw_history_explicit_b256,raw_history_explicit,256,3,Topic Shift,1,0.5,,,True,1,0.0,,,True
assumption_eligible,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,1,Topic Shift,4,0.5364583333333334,,,True,4,0.13541666666666666,,,True
assumption_eligible,raw_history_b256,raw_history,256,5,Agree / Align,2,0.53125,,,True,1,0.0625,,,True
assumption_eligible,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,5,Agree / Align,2,0.5104166666666667,,,True,1,0.020833333333333332,,,True
assumption_eligible,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,5,Agree / Align,2,0.5208333333333334,,,True,1,0.041666666666666664,,,True
assumption_eligible,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,5,Agree / Align,2,0.53125,,,True,1,0.0625,,,True
assumption_eligible,raw_history_explicit_b256,raw_history_explicit,256,5,Agree / Align,2,0.5520833333333333,,,True,1,0.10416666666666666,,,True
assumption_eligible,raw_history_b256,raw_history,256,5,Answer,3,0.5486111111111112,,,True,1,0.09722222222222221,,,True
assumption_eligible,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,5,Answer,3,0.5277777777777777,,,True,1,0.05555555555555555,,,True
assumption_eligible,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,5,Answer,3,0.5069444444444445,,,True,1,0.013888888888888888,,,True
assumption_eligible,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,5,Answer,3,0.5,,,True,1,0.0,,,True
assumption_eligible,raw_history_explicit_b256,raw_history_explicit,256,5,Answer,3,0.513888888888889,,,True,1,0.027777777777777776,,,True
assumption_eligible,raw_history_b256,raw_history,256,3,Answer,3,0.5208333333333334,,,True,1,0.041666666666666664,,,True
assumption_eligible,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,3,Answer,3,0.5277777777777778,,,True,1,0.05555555555555555,,,True
assumption_eligible,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,3,Answer,3,0.5,,,True,1,0.0,,,True
assumption_eligible,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,3,Answer,3,0.5277777777777778,,,True,1,0.05555555555555555,,,True
assumption_eligible,raw_history_explicit_b256,raw_history_explicit,256,3,Answer,3,0.5416666666666666,,,True,1,0.08333333333333333,,,True
sparse_explicit,raw_history_b256,raw_history,256,1,Assert / Elaborate,22,0.5501893939393938,,,True,8,0.10037878787878786,,,True
sparse_explicit,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,1,Assert / Elaborate,22,0.5511363636363636,,,True,8,0.10227272727272728,,,True
sparse_explicit,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,1,Assert / Elaborate,22,0.5416666666666665,,,True,8,0.08333333333333331,,,True
sparse_explicit,raw_history_explicit_b256,raw_history_explicit,256,1,Assert / Elaborate,22,0.5520833333333334,,,True,8,0.10416666666666669,,,True
sparse_explicit,raw_history_b256,raw_history,256,3,Assert / Elaborate,7,0.505952380952381,,,True,5,0.011904761904761904,,,True
sparse_explicit,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,3,Assert / Elaborate,7,0.511904761904762,,,True,5,0.023809523809523808,,,True
sparse_explicit,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,3,Assert / Elaborate,7,0.505952380952381,,,True,5,0.011904761904761904,,,True
sparse_explicit,raw_history_explicit_b256,raw_history_explicit,256,3,Assert / Elaborate,7,0.5178571428571429,,,True,5,0.03571428571428571,,,True
sparse_explicit,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,1,Assert / Elaborate,18,0.5416666666666666,,,True,6,0.09722222222222221,,,True
sparse_explicit,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,3,Assert / Elaborate,6,0.5069444444444444,,,True,5,0.013888888888888888,,,True
sparse_explicit,raw_history_b256,raw_history,256,5,Assert / Elaborate,4,0.5208333333333334,,,True,4,0.041666666666666664,,,True
sparse_explicit,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,5,Assert / Elaborate,4,0.5260416666666667,,,True,4,0.05208333333333333,,,True
sparse_explicit,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,5,Assert / Elaborate,4,0.5,,,True,4,0.0,,,True
sparse_explicit,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,5,Assert / Elaborate,4,0.5104166666666667,,,True,4,0.020833333333333332,,,True
sparse_explicit,raw_history_explicit_b256,raw_history_explicit,256,5,Assert / Elaborate,4,0.5208333333333334,,,True,4,0.041666666666666664,,,True
sparse_explicit,raw_history_b256,raw_history,256,1,Answer,1,0.5208333333333334,,,True,1,0.041666666666666664,,,True
sparse_explicit,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,1,Answer,1,0.7083333333333334,,,True,1,0.4166666666666667,,,True
sparse_explicit,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,1,Answer,1,0.5833333333333334,,,True,1,0.16666666666666666,,,True
sparse_explicit,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,1,Answer,1,0.6666666666666666,,,True,1,0.3333333333333333,,,True
sparse_explicit,raw_history_explicit_b256,raw_history_explicit,256,1,Answer,1,0.625,,,True,1,0.25,,,True
sparse_explicit,raw_history_b256,raw_history,256,1,Correction / Challenge,1,0.5208333333333334,,,True,1,0.041666666666666664,,,True
sparse_explicit,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,1,Correction / Challenge,1,0.5208333333333334,,,True,1,0.041666666666666664,,,True
sparse_explicit,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,1,Correction / Challenge,1,0.5208333333333334,,,True,1,0.041666666666666664,,,True
sparse_explicit,raw_history_explicit_b256,raw_history_explicit,256,1,Correction / Challenge,1,0.5208333333333334,,,True,1,0.041666666666666664,,,True
dense_explicit,raw_history_b256,raw_history,256,1,Assert / Elaborate,138,0.5644625603864735,0.5454532054030874,0.5819228813559322,False,24,0.13134057971014493,0.09409295944940477,0.16913867355727819,False
